game_group_identifier,pokemon_species_identifier,language_identifier,name
la,staravia,de,Staravia
la,staravia,es,Staravia
la,staravia,ko,찌르버드
la,staravia,zh-simp,姆克鸟
la,staravia,zh-trad,姆克鳥
la,staraptor,jp-kanji,ムクホーク
la,staraptor,en,Staraptor
la,staraptor,fr,Étouraptor
la,staraptor,it,Staraptor
la,staraptor,de,Staraptor
la,staraptor,es,Staraptor
la,staraptor,ko,찌르호크
la,staraptor,zh-simp,姆克鹰
la,staraptor,zh-trad,姆克鷹
la,bidoof,jp-kanji,ビッパ
la,bidoof,en,Bidoof
la,bidoof,fr,Keunotor
la,bidoof,it,Bidoof
la,bidoof,de,Bidiza
la,bidoof,es,Bidoof
la,bidoof,ko,비버니
la,bidoof,zh-simp,大牙狸
la,bidoof,zh-trad,大牙狸
la,bibarel,jp-kanji,ビーダル
la,bibarel,en,Bibarel
la,bibarel,fr,Castorno
la,bibarel,it,Bibarel
la,bibarel,de,Bidifas
la,bibarel,es,Bibarel
la,bibarel,ko,비버통
la,bibarel,zh-simp,大尾狸
la,bibarel,zh-trad,大尾狸
la,kricketot,jp-kanji,コロボーシ
la,kricketot,en,Kricketot
la,kricketot,fr,Crikzik
la,kricketot,it,Kricketot
la,kricketot,de,Zirpurze
la,kricketot,es,Kricketot
la,kricketot,ko,귀뚤뚜기
la,kricketot,zh-simp,圆法师
la,kricketot,zh-trad,圓法師
la,kricketune,jp-kanji,コロトック
la,kricketune,en,Kricketune
la,kricketune,fr,Mélokrik
la,kricketune,it,Kricketune
la,kricketune,de,Zirpeise
la,kricketune,es,Kricketune
la,kricketune,ko,귀뚤톡크
la,kricketune,zh-simp,音箱蟀
la,kricketune,zh-trad,音箱蟀
la,shinx,jp-kanji,コリンク
la,shinx,en,Shinx
la,shinx,fr,Lixy
la,shinx,it,Shinx
la,shinx,de,Sheinux
la,shinx,es,Shinx
la,shinx,ko,꼬링크
la,shinx,zh-simp,小猫怪
la,shinx,zh-trad,小貓怪
la,luxio,jp-kanji,ルクシオ
la,luxio,en,Luxio
la,luxio,fr,Luxio
la,luxio,it,Luxio
la,luxio,de,Luxio
la,luxio,es,Luxio
la,luxio,ko,럭시오
la,luxio,zh-simp,勒克猫
la,luxio,zh-trad,勒克貓
la,luxray,jp-kanji,レントラー
la,luxray,en,Luxray
la,luxray,fr,Luxray
la,luxray,it,Luxray
la,luxray,de,Luxtra
la,luxray,es,Luxray
la,luxray,ko,렌트라
la,luxray,zh-simp,伦琴猫
la,luxray,zh-trad,倫琴貓
la,budew,jp-kanji,スボミー
la,budew,en,Budew
la,budew,fr,Rozbouton
la,budew,it,Budew
la,budew,de,Knospi
la,budew,es,Budew
la,budew,ko,꼬몽울
la,budew,zh-simp,含羞苞
la,budew,zh-trad,含羞苞
la,roserade,jp-kanji,ロズレイド
la,roserade,en,Roserade
la,roserade,fr,Roserade
la,roserade,it,Roserade
la,roserade,de,Roserade
la,roserade,es,Roserade
la,roserade,ko,로즈레이드
la,roserade,zh-simp,罗丝雷朵
la,roserade,zh-trad,羅絲雷朵
la,cranidos,jp-kanji,ズガイドス
la,cranidos,en,Cranidos
la,cranidos,fr,Kranidos
la,cranidos,it,Cranidos
la,cranidos,de,Koknodon
la,cranidos,es,Cranidos
la,cranidos,ko,두개도스
la,cranidos,zh-simp,头盖龙
la,cranidos,zh-trad,頭蓋龍
la,rampardos,jp-kanji,ラムパルド
la,rampardos,en,Rampardos
la,rampardos,fr,Charkos
la,rampardos,it,Rampardos
la,rampardos,de,Rameidon
la,rampardos,es,Rampardos
la,rampardos,ko,램펄드
la,rampardos,zh-simp,战槌龙
la,rampardos,zh-trad,戰槌龍
la,shieldon,jp-kanji,タテトプス
la,shieldon,en,Shieldon
la,shieldon,fr,Dinoclier
la,shieldon,it,Shieldon
la,shieldon,de,Schilterus
la,shieldon,es,Shieldon
la,shieldon,ko,방패톱스
la,shieldon,zh-simp,盾甲龙
la,shieldon,zh-trad,盾甲龍
la,bastiodon,jp-kanji,トリデプス
la,bastiodon,en,Bastiodon
la,bastiodon,fr,Bastiodon
la,bastiodon,it,Bastiodon
la,bastiodon,de,Bollterus
la,bastiodon,es,Bastiodon
la,bastiodon,ko,바리톱스
la,bastiodon,zh-simp,护城龙
la,bastiodon,zh-trad,護城龍
la,burmy,jp-kanji,ミノムッチ
la,burmy,en,Burmy
la,burmy,fr,Cheniti
la,burmy,it,Burmy
la,burmy,de,Burmy
la,burmy,es,Burmy
la,burmy,ko,도롱충이
la,burmy,zh-simp,结草儿
la,burmy,zh-trad,結草兒
la,wormadam,jp-kanji,ミノマダム
la,wormadam,en,Wormadam
la,wormadam,fr,Cheniselle
la,wormadam,it,Wormadam
la,wormadam,de,Burmadame
la,wormadam,es,Wormadam
la,wormadam,ko,도롱마담
la,wormadam,zh-simp,结草贵妇
la,wormadam,zh-trad,結草貴婦
la,mothim,jp-kanji,ガーメイル
la,mothim,en,Mothim
la,mothim,fr,Papilord
la,mothim,it,Mothim
la,mothim,de,Moterpel
la,mothim,es,Mothim
la,mothim,ko,나메일
la,mothim,zh-simp,绅士蛾
la,mothim,zh-trad,紳士蛾
la,combee,jp-kanji,ミツハニー
la,combee,en,Combee
la,combee,fr,Apitrini
la,combee,it,Combee
la,combee,de,Wadribie
la,combee,es,Combee
la,combee,ko,세꿀버리
la,combee,zh-simp,三蜜蜂
la,combee,zh-trad,三蜜蜂
la,vespiquen,jp-kanji,ビークイン
la,vespiquen,en,Vespiquen
la,vespiquen,fr,Apireine
la,vespiquen,it,Vespiquen
la,vespiquen,de,Honweisel
la,vespiquen,es,Vespiquen
la,vespiquen,ko,비퀸
la,vespiquen,zh-simp,蜂女王
la,vespiquen,zh-trad,蜂女王
la,pachirisu,jp-kanji,パチリス
la,pachirisu,en,Pachirisu
la,pachirisu,fr,Pachirisu
la,pachirisu,it,Pachirisu
la,pachirisu,de,Pachirisu
la,pachirisu,es,Pachirisu
la,pachirisu,ko,파치리스
la,pachirisu,zh-simp,帕奇利兹
la,pachirisu,zh-trad,帕奇利茲
la,buizel,jp-kanji,ブイゼル
la,buizel,en,Buizel
la,buizel,fr,Mustébouée
la,buizel,it,Buizel
la,buizel,de,Bamelin
la,buizel,es,Buizel
la,buizel,ko,브이젤
la,buizel,zh-simp,泳圈鼬
la,buizel,zh-trad,泳圈鼬
la,floatzel,jp-kanji,フローゼル
la,floatzel,en,Floatzel
la,floatzel,fr,Mustéflott
la,floatzel,it,Floatzel
la,floatzel,de,Bojelin
la,floatzel,es,Floatzel
la,floatzel,ko,플로젤
la,floatzel,zh-simp,浮潜鼬
la,floatzel,zh-trad,浮潛鼬
la,cherubi,jp-kanji,チェリンボ
la,cherubi,en,Cherubi
la,cherubi,fr,Ceribou
la,cherubi,it,Cherubi
la,cherubi,de,Kikugi
la,cherubi,es,Cherubi
la,cherubi,ko,체리버
la,cherubi,zh-simp,樱花宝
la,cherubi,zh-trad,櫻花寶
la,cherrim,jp-kanji,チェリム
la,cherrim,en,Cherrim
la,cherrim,fr,Ceriflor
la,cherrim,it,Cherrim
la,cherrim,de,Kinoso
la,cherrim,es,Cherrim
la,cherrim,ko,체리꼬
la,cherrim,zh-simp,樱花儿
la,cherrim,zh-trad,櫻花兒
la,shellos,jp-kanji,カラナクシ
la,shellos,en,Shellos
la,shellos,fr,Sancoki
la,shellos,it,Shellos
la,shellos,de,Schalellos
la,shellos,es,Shellos
la,shellos,ko,깝질무
la,shellos,zh-simp,无壳海兔
la,shellos,zh-trad,無殼海兔
la,gastrodon,jp-kanji,トリトドン
la,gastrodon,en,Gastrodon
la,gastrodon,fr,Tritosor
la,gastrodon,it,Gastrodon
la,gastrodon,de,Gastrodon
la,gastrodon,es,Gastrodon
la,gastrodon,ko,트리토돈
la,gastrodon,zh-simp,海兔兽
la,gastrodon,zh-trad,海兔獸
la,ambipom,jp-kanji,エテボース
la,ambipom,en,Ambipom
la,ambipom,fr,Capidextre
la,ambipom,it,Ambipom
la,ambipom,de,Ambidiffel
la,ambipom,es,Ambipom
la,ambipom,ko,겟핸보숭
la,ambipom,zh-simp,双尾怪手
la,ambipom,zh-trad,雙尾怪手
la,drifloon,jp-kanji,フワンテ
la,drifloon,en,Drifloon
la,drifloon,fr,Baudrive
la,drifloon,it,Drifloon
la,drifloon,de,Driftlon
la,drifloon,es,Drifloon
la,drifloon,ko,흔들풍손
la,drifloon,zh-simp,飘飘球
la,drifloon,zh-trad,飄飄球
la,drifblim,jp-kanji,フワライド
la,drifblim,en,Drifblim
la,drifblim,fr,Grodrive
la,drifblim,it,Drifblim
la,drifblim,de,Drifzepeli
la,drifblim,es,Drifblim
la,drifblim,ko,둥실라이드
la,drifblim,zh-simp,随风球
la,drifblim,zh-trad,隨風球
la,buneary,jp-kanji,ミミロル
la,buneary,en,Buneary
la,buneary,fr,Laporeille
la,buneary,it,Buneary
la,buneary,de,Haspiror
la,buneary,es,Buneary
la,buneary,ko,이어롤
la,buneary,zh-simp,卷卷耳
la,buneary,zh-trad,捲捲耳
la,lopunny,jp-kanji,ミミロップ
la,lopunny,en,Lopunny
la,lopunny,fr,Lockpin
la,lopunny,it,Lopunny
la,lopunny,de,Schlapor
la,lopunny,es,Lopunny
la,lopunny,ko,이어롭
la,lopunny,zh-simp,长耳兔
la,lopunny,zh-trad,長耳兔
la,mismagius,jp-kanji,ムウマージ
la,mismagius,en,Mismagius
la,mismagius,fr,Magirêve
la,mismagius,it,Mismagius
la,mismagius,de,Traunmagil
la,mismagius,es,Mismagius
la,mismagius,ko,무우마직
la,mismagius,zh-simp,梦妖魔
la,mismagius,zh-trad,夢妖魔
la,honchkrow,jp-kanji,ドンカラス
la,honchkrow,en,Honchkrow
la,honchkrow,fr,Corboss
la,honchkrow,it,Honchkrow
la,honchkrow,de,Kramshef
la,honchkrow,es,Honchkrow
la,honchkrow,ko,돈크로우
la,honchkrow,zh-simp,乌鸦头头
la,honchkrow,zh-trad,烏鴉頭頭
la,glameow,jp-kanji,ニャルマー
la,glameow,en,Glameow
la,glameow,fr,Chaglam
la,glameow,it,Glameow
la,glameow,de,Charmian
la,glameow,es,Glameow
la,glameow,ko,나옹마
la,glameow,zh-simp,魅力喵
la,glameow,zh-trad,魅力喵
la,purugly,jp-kanji,ブニャット
la,purugly,en,Purugly
la,purugly,fr,Chaffreux
la,purugly,it,Purugly
la,purugly,de,Shnurgarst
la,purugly,es,Purugly
la,purugly,ko,몬냥이
la,purugly,zh-simp,东施喵
la,purugly,zh-trad,東施喵
la,chingling,jp-kanji,リーシャン
la,chingling,en,Chingling
la,chingling,fr,Korillon
la,chingling,it,Chingling
la,chingling,de,Klingplim
la,chingling,es,Chingling
la,chingling,ko,랑딸랑
la,chingling,zh-simp,铃铛响
la,chingling,zh-trad,鈴鐺響
la,stunky,jp-kanji,スカンプー
la,stunky,en,Stunky
la,stunky,fr,Moufouette
la,stunky,it,Stunky
la,stunky,de,Skunkapuh
la,stunky,es,Stunky
la,stunky,ko,스컹뿡
la,stunky,zh-simp,臭鼬噗
la,stunky,zh-trad,臭鼬噗
la,skuntank,jp-kanji,スカタンク
la,skuntank,en,Skuntank
la,skuntank,fr,Moufflair
la,skuntank,it,Skuntank
la,skuntank,de,Skuntank
la,skuntank,es,Skuntank
la,skuntank,ko,스컹탱크
la,skuntank,zh-simp,坦克臭鼬
la,skuntank,zh-trad,坦克臭鼬
la,bronzor,jp-kanji,ドーミラー
la,bronzor,en,Bronzor
la,bronzor,fr,Archéomire
la,bronzor,it,Bronzor
la,bronzor,de,Bronzel
la,bronzor,es,Bronzor
la,bronzor,ko,동미러
la,bronzor,zh-simp,铜镜怪
la,bronzor,zh-trad,銅鏡怪
la,bronzong,jp-kanji,ドータクン
la,bronzong,en,Bronzong
la,bronzong,fr,Archéodong
la,bronzong,it,Bronzong
la,bronzong,de,Bronzong
la,bronzong,es,Bronzong
la,bronzong,ko,동탁군
la,bronzong,zh-simp,青铜钟
la,bronzong,zh-trad,青銅鐘
la,bonsly,jp-kanji,ウソハチ
la,bonsly,en,Bonsly
la,bonsly,fr,Manzaï
la,bonsly,it,Bonsly
la,bonsly,de,Mobai
la,bonsly,es,Bonsly
la,bonsly,ko,꼬지지
la,bonsly,zh-simp,盆才怪
la,bonsly,zh-trad,盆才怪
la,mime-jr,jp-kanji,マネネ
la,mime-jr,en,Mime Jr.
la,mime-jr,fr,Mime Jr.
la,mime-jr,it,Mime Jr.
la,mime-jr,de,Pantimimi
la,mime-jr,es,Mime Jr.
la,mime-jr,ko,흉내내
la,mime-jr,zh-simp,魔尼尼
la,mime-jr,zh-trad,魔尼尼
la,happiny,jp-kanji,ピンプク
la,happiny,en,Happiny
la,happiny,fr,Ptiravi
la,happiny,it,Happiny
la,happiny,de,Wonneira
la,happiny,es,Happiny
la,happiny,ko,핑복
la,happiny,zh-simp,小福蛋
la,happiny,zh-trad,小福蛋
la,chatot,jp-kanji,ペラップ
la,chatot,en,Chatot
la,chatot,fr,Pijako
la,chatot,it,Chatot
la,chatot,de,Plaudagei
la,chatot,es,Chatot
la,chatot,ko,페라페
la,chatot,zh-simp,聒噪鸟
la,chatot,zh-trad,聒噪鳥
la,spiritomb,jp-kanji,ミカルゲ
la,spiritomb,en,Spiritomb
la,spiritomb,fr,Spiritomb
la,spiritomb,it,Spiritomb
la,spiritomb,de,Kryppuk
la,spiritomb,es,Spiritomb
la,spiritomb,ko,화강돌
la,spiritomb,zh-simp,花岩怪
la,spiritomb,zh-trad,花岩怪
la,gible,jp-kanji,フカマル
la,gible,en,Gible
la,gible,fr,Griknot
la,gible,it,Gible
la,gible,de,Kaumalat
la,gible,es,Gible
la,gible,ko,딥상어동
la,gible,zh-simp,圆陆鲨
la,gible,zh-trad,圓陸鯊
la,gabite,jp-kanji,ガバイト
la,gabite,en,Gabite
la,gabite,fr,Carmache
la,gabite,it,Gabite
la,gabite,de,Knarksel
la,gabite,es,Gabite
la,gabite,ko,한바이트
la,gabite,zh-simp,尖牙陆鲨
la,gabite,zh-trad,尖牙陸鯊
la,garchomp,jp-kanji,ガブリアス
la,garchomp,en,Garchomp
la,garchomp,fr,Carchacrok
la,garchomp,it,Garchomp
la,garchomp,de,Knakrack
la,garchomp,es,Garchomp
la,garchomp,ko,한카리아스
la,garchomp,zh-simp,烈咬陆鲨
la,garchomp,zh-trad,烈咬陸鯊
la,munchlax,jp-kanji,ゴンベ
la,munchlax,en,Munchlax
la,munchlax,fr,Goinfrex
la,munchlax,it,Munchlax
la,munchlax,de,Mampfaxo
la,munchlax,es,Munchlax
la,munchlax,ko,먹고자
la,munchlax,zh-simp,小卡比兽
la,munchlax,zh-trad,小卡比獸
la,riolu,jp-kanji,リオル
la,riolu,en,Riolu
la,riolu,fr,Riolu
la,riolu,it,Riolu
la,riolu,de,Riolu
la,riolu,es,Riolu
la,riolu,ko,리오르
la,riolu,zh-simp,利欧路
la,riolu,zh-trad,利歐路
la,lucario,jp-kanji,ルカリオ
la,lucario,en,Lucario
la,lucario,fr,Lucario
la,lucario,it,Lucario
la,lucario,de,Lucario
la,lucario,es,Lucario
la,lucario,ko,루카리오
la,lucario,zh-simp,路卡利欧
la,lucario,zh-trad,路卡利歐
la,hippopotas,jp-kanji,ヒポポタス
la,hippopotas,en,Hippopotas
la,hippopotas,fr,Hippopotas
la,hippopotas,it,Hippopotas
la,hippopotas,de,Hippopotas
la,hippopotas,es,Hippopotas
la,hippopotas,ko,히포포타스
la,hippopotas,zh-simp,沙河马
la,hippopotas,zh-trad,沙河馬
la,hippowdon,jp-kanji,カバルドン
la,hippowdon,en,Hippowdon
la,hippowdon,fr,Hippodocus
la,hippowdon,it,Hippowdon
la,hippowdon,de,Hippoterus
la,hippowdon,es,Hippowdon
la,hippowdon,ko,하마돈
la,hippowdon,zh-simp,河马兽
la,hippowdon,zh-trad,河馬獸
la,skorupi,jp-kanji,スコルピ
la,skorupi,en,Skorupi
la,skorupi,fr,Rapion
la,skorupi,it,Skorupi
la,skorupi,de,Pionskora
la,skorupi,es,Skorupi
la,skorupi,ko,스콜피
la,skorupi,zh-simp,钳尾蝎
la,skorupi,zh-trad,鉗尾蠍
la,drapion,jp-kanji,ドラピオン
la,drapion,en,Drapion
la,drapion,fr,Drascore
la,drapion,it,Drapion
la,drapion,de,Piondragi
la,drapion,es,Drapion
la,drapion,ko,드래피온
la,drapion,zh-simp,龙王蝎
la,drapion,zh-trad,龍王蠍
la,croagunk,jp-kanji,グレッグル
la,croagunk,en,Croagunk
la,croagunk,fr,Cradopaud
la,croagunk,it,Croagunk
la,croagunk,de,Glibunkel
la,croagunk,es,Croagunk
la,croagunk,ko,삐딱구리
la,croagunk,zh-simp,不良蛙
la,croagunk,zh-trad,不良蛙
la,toxicroak,jp-kanji,ドクロッグ
la,toxicroak,en,Toxicroak
la,toxicroak,fr,Coatox
la,toxicroak,it,Toxicroak
la,toxicroak,de,Toxiquak
la,toxicroak,es,Toxicroak
la,toxicroak,ko,독개굴
la,toxicroak,zh-simp,毒骷蛙
la,toxicroak,zh-trad,毒骷蛙
la,carnivine,jp-kanji,マスキッパ
la,carnivine,en,Carnivine
la,carnivine,fr,Vortente
la,carnivine,it,Carnivine
la,carnivine,de,Venuflibis
la,carnivine,es,Carnivine
la,carnivine,ko,무스틈니
la,carnivine,zh-simp,尖牙笼
la,carnivine,zh-trad,尖牙籠
la,finneon,jp-kanji,ケイコウオ
la,finneon,en,Finneon
la,finneon,fr,Écayon
la,finneon,it,Finneon
la,finneon,de,Finneon
la,finneon,es,Finneon
la,finneon,ko,형광어
la,finneon,zh-simp,荧光鱼
la,finneon,zh-trad,螢光魚
la,lumineon,jp-kanji,ネオラント
la,lumineon,en,Lumineon
la,lumineon,fr,Luminéon
la,lumineon,it,Lumineon
la,lumineon,de,Lumineon
la,lumineon,es,Lumineon
la,lumineon,ko,네오라이트
la,lumineon,zh-simp,霓虹鱼
la,lumineon,zh-trad,霓虹魚
la,mantyke,jp-kanji,タマンタ
la,mantyke,en,Mantyke
la,mantyke,fr,Babimanta
la,mantyke,it,Mantyke
la,mantyke,de,Mantirps
la,mantyke,es,Mantyke
la,mantyke,ko,타만타
la,mantyke,zh-simp,小球飞鱼
la,mantyke,zh-trad,小球飛魚
la,snover,jp-kanji,ユキカブリ
la,snover,en,Snover
la,snover,fr,Blizzi
la,snover,it,Snover
la,snover,de,Shnebedeck
la,snover,es,Snover
la,snover,ko,눈쓰개
la,snover,zh-simp,雪笠怪
la,snover,zh-trad,雪笠怪
la,abomasnow,jp-kanji,ユキノオー
la,abomasnow,en,Abomasnow
la,abomasnow,fr,Blizzaroi
la,abomasnow,it,Abomasnow
la,abomasnow,de,Rexblisar
la,abomasnow,es,Abomasnow
la,abomasnow,ko,눈설왕
la,abomasnow,zh-simp,暴雪王
la,abomasnow,zh-trad,暴雪王
la,weavile,jp-kanji,マニューラ
la,weavile,en,Weavile
la,weavile,fr,Dimoret
la,weavile,it,Weavile
la,weavile,de,Snibunna
la,weavile,es,Weavile
la,weavile,ko,포푸니라
la,weavile,zh-simp,玛狃拉
la,weavile,zh-trad,瑪狃拉
la,magnezone,jp-kanji,ジバコイル
la,magnezone,en,Magnezone
la,magnezone,fr,Magnézone
la,magnezone,it,Magnezone
la,magnezone,de,Magnezone
la,magnezone,es,Magnezone
la,magnezone,ko,자포코일
la,magnezone,zh-simp,自爆磁怪
la,magnezone,zh-trad,自爆磁怪
la,lickilicky,jp-kanji,ベロベルト
la,lickilicky,en,Lickilicky
la,lickilicky,fr,Coudlangue
la,lickilicky,it,Lickilicky
la,lickilicky,de,Schlurplek
la,lickilicky,es,Lickilicky
la,lickilicky,ko,내룸벨트
la,lickilicky,zh-simp,大舌舔
la,lickilicky,zh-trad,大舌舔
la,rhyperior,jp-kanji,ドサイドン
la,rhyperior,en,Rhyperior
la,rhyperior,fr,Rhinastoc
la,rhyperior,it,Rhyperior
la,rhyperior,de,Rihornior
la,rhyperior,es,Rhyperior
la,rhyperior,ko,거대코뿌리
la,rhyperior,zh-simp,超甲狂犀
la,rhyperior,zh-trad,超甲狂犀
la,tangrowth,jp-kanji,モジャンボ
la,tangrowth,en,Tangrowth
la,tangrowth,fr,Bouldeneu
la,tangrowth,it,Tangrowth
la,tangrowth,de,Tangoloss
la,tangrowth,es,Tangrowth
la,tangrowth,ko,덩쿠림보
la,tangrowth,zh-simp,巨蔓藤
la,tangrowth,zh-trad,巨蔓藤
la,electivire,jp-kanji,エレキブル
la,electivire,en,Electivire
la,electivire,fr,Élekable
la,electivire,it,Electivire
la,electivire,de,Elevoltek
la,electivire,es,Electivire
la,electivire,ko,에레키블
la,electivire,zh-simp,电击魔兽
la,electivire,zh-trad,電擊魔獸
la,magmortar,jp-kanji,ブーバーン
la,magmortar,en,Magmortar
la,magmortar,fr,Maganon
la,magmortar,it,Magmortar
la,magmortar,de,Magbrant
la,magmortar,es,Magmortar
la,magmortar,ko,마그마번
la,magmortar,zh-simp,鸭嘴炎兽
la,magmortar,zh-trad,鴨嘴炎獸
la,togekiss,jp-kanji,トゲキッス
la,togekiss,en,Togekiss
la,togekiss,fr,Togekiss
la,togekiss,it,Togekiss
la,togekiss,de,Togekiss
la,togekiss,es,Togekiss
la,togekiss,ko,토게키스
la,togekiss,zh-simp,波克基斯
la,togekiss,zh-trad,波克基斯
la,yanmega,jp-kanji,メガヤンマ
la,yanmega,en,Yanmega
la,yanmega,fr,Yanmega
la,yanmega,it,Yanmega
la,yanmega,de,Yanmega
la,yanmega,es,Yanmega
la,yanmega,ko,메가자리
la,yanmega,zh-simp,远古巨蜓
la,yanmega,zh-trad,遠古巨蜓
la,leafeon,jp-kanji,リーフィア
la,leafeon,en,Leafeon
la,leafeon,fr,Phyllali
la,leafeon,it,Leafeon
la,leafeon,de,Folipurba
la,leafeon,es,Leafeon
la,leafeon,ko,리피아
la,leafeon,zh-simp,叶伊布
la,leafeon,zh-trad,葉伊布
la,glaceon,jp-kanji,グレイシア
la,glaceon,en,Glaceon
la,glaceon,fr,Givrali
la,glaceon,it,Glaceon
la,glaceon,de,Glaziola
la,glaceon,es,Glaceon
la,glaceon,ko,글레이시아
la,glaceon,zh-simp,冰伊布
la,glaceon,zh-trad,冰伊布
la,gliscor,jp-kanji,グライオン
la,gliscor,en,Gliscor
la,gliscor,fr,Scorvol
la,gliscor,it,Gliscor
la,gliscor,de,Skorgro
la,gliscor,es,Gliscor
la,gliscor,ko,글라이온
la,gliscor,zh-simp,天蝎王
la,gliscor,zh-trad,天蠍王
la,mamoswine,jp-kanji,マンムー
la,mamoswine,en,Mamoswine
la,mamoswine,fr,Mammochon
la,mamoswine,it,Mamoswine
la,mamoswine,de,Mamutel
la,mamoswine,es,Mamoswine
la,mamoswine,ko,맘모꾸리
la,mamoswine,zh-simp,象牙猪
la,mamoswine,zh-trad,象牙豬
la,porygon-z,jp-kanji,ポリゴンＺ
la,porygon-z,en,Porygon-Z
la,porygon-z,fr,Porygon-Z
la,porygon-z,it,Porygon-Z
la,porygon-z,de,Porygon-Z
la,porygon-z,es,Porygon-Z
la,porygon-z,ko,폴리곤Z
la,porygon-z,zh-simp,多边兽乙型
la,porygon-z,zh-trad,多邊獸Ｚ
la,gallade,jp-kanji,エルレイド
la,gallade,en,Gallade
la,gallade,fr,Gallame
la,gallade,it,Gallade
la,gallade,de,Galagladi
la,gallade,es,Gallade
la,gallade,ko,엘레이드
la,gallade,zh-simp,艾路雷朵
la,gallade,zh-trad,艾路雷朵
la,probopass,jp-kanji,ダイノーズ
la,probopass,en,Probopass
la,probopass,fr,Tarinorme
la,probopass,it,Probopass
la,probopass,de,Voluminas
la,probopass,es,Probopass
la,probopass,ko,대코파스
la,probopass,zh-simp,大朝北鼻
la,probopass,zh-trad,大朝北鼻
la,dusknoir,jp-kanji,ヨノワール
la,dusknoir,en,Dusknoir
la,dusknoir,fr,Noctunoir
la,dusknoir,it,Dusknoir
la,dusknoir,de,Zwirrfinst
la,dusknoir,es,Dusknoir
la,dusknoir,ko,야느와르몽
la,dusknoir,zh-simp,黑夜魔灵
la,dusknoir,zh-trad,黑夜魔靈
la,froslass,jp-kanji,ユキメノコ
la,froslass,en,Froslass
la,froslass,fr,Momartik
la,froslass,it,Froslass
la,froslass,de,Frosdedje
la,froslass,es,Froslass
la,froslass,ko,눈여아
la,froslass,zh-simp,雪妖女
la,froslass,zh-trad,雪妖女
la,rotom,jp-kanji,ロトム
la,rotom,en,Rotom
la,rotom,fr,Motisma
la,rotom,it,Rotom
la,rotom,de,Rotom
la,rotom,es,Rotom
la,rotom,ko,로토무
la,rotom,zh-simp,洛托姆
la,rotom,zh-trad,洛托姆
la,uxie,jp-kanji,ユクシー
la,uxie,en,Uxie
la,uxie,fr,Créhelf
la,uxie,it,Uxie
la,uxie,de,Selfe
la,uxie,es,Uxie
la,uxie,ko,유크시
la,uxie,zh-simp,由克希
la,uxie,zh-trad,由克希
la,mesprit,jp-kanji,エムリット
la,mesprit,en,Mesprit
la,mesprit,fr,Créfollet
la,mesprit,it,Mesprit
la,mesprit,de,Vesprit
la,mesprit,es,Mesprit
la,mesprit,ko,엠라이트
la,mesprit,zh-simp,艾姆利多
la,mesprit,zh-trad,艾姆利多
la,azelf,jp-kanji,アグノム
la,azelf,en,Azelf
la,azelf,fr,Créfadet
la,azelf,it,Azelf
la,azelf,de,Tobutz
la,azelf,es,Azelf
la,azelf,ko,아그놈
la,azelf,zh-simp,亚克诺姆
la,azelf,zh-trad,亞克諾姆
la,dialga,jp-kanji,ディアルガ
la,dialga,en,Dialga
la,dialga,fr,Dialga
la,dialga,it,Dialga
la,dialga,de,Dialga
la,dialga,es,Dialga
la,dialga,ko,디아루가
la,dialga,zh-simp,帝牙卢卡
la,dialga,zh-trad,帝牙盧卡
la,palkia,jp-kanji,パルキア
la,palkia,en,Palkia
la,palkia,fr,Palkia
la,palkia,it,Palkia
la,palkia,de,Palkia
la,palkia,es,Palkia
la,palkia,ko,펄기아
la,palkia,zh-simp,帕路奇亚
la,palkia,zh-trad,帕路奇亞
la,heatran,jp-kanji,ヒードラン
la,heatran,en,Heatran
la,heatran,fr,Heatran
la,heatran,it,Heatran
la,heatran,de,Heatran
la,heatran,es,Heatran
la,heatran,ko,히드런
la,heatran,zh-simp,席多蓝恩
la,heatran,zh-trad,席多藍恩
la,regigigas,jp-kanji,レジギガス
la,regigigas,en,Regigigas
la,regigigas,fr,Regigigas
la,regigigas,it,Regigigas
la,regigigas,de,Regigigas
la,regigigas,es,Regigigas
la,regigigas,ko,레지기가스
la,regigigas,zh-simp,雷吉奇卡斯
la,regigigas,zh-trad,雷吉奇卡斯
la,giratina,jp-kanji,ギラティナ
la,giratina,en,Giratina
la,giratina,fr,Giratina
la,giratina,it,Giratina
la,giratina,de,Giratina
la,giratina,es,Giratina
la,giratina,ko,기라티나
la,giratina,zh-simp,骑拉帝纳
la,giratina,zh-trad,騎拉帝納
la,cresselia,jp-kanji,クレセリア
la,cresselia,en,Cresselia
la,cresselia,fr,Cresselia
la,cresselia,it,Cresselia
la,cresselia,de,Cresselia
la,cresselia,es,Cresselia
la,cresselia,ko,크레세리아
la,cresselia,zh-simp,克雷色利亚
la,cresselia,zh-trad,克雷色利亞
la,phione,jp-kanji,フィオネ
la,phione,en,Phione
la,phione,fr,Phione
la,phione,it,Phione
la,phione,de,Phione
la,phione,es,Phione
la,phione,ko,피오네
la,phione,zh-simp,霏欧纳
la,phione,zh-trad,霏歐納
la,manaphy,jp-kanji,マナフィ
la,manaphy,en,Manaphy
la,manaphy,fr,Manaphy
la,manaphy,it,Manaphy
la,manaphy,de,Manaphy
la,manaphy,es,Manaphy
la,manaphy,ko,마나피
la,manaphy,zh-simp,玛纳霏
la,manaphy,zh-trad,瑪納霏
la,darkrai,jp-kanji,ダークライ
