game_group_identifier,pokemon_identifier,slot,type_identifier
usum,primarina,1,water
usum,primarina,2,fairy
usum,pikipek,1,normal
usum,pikipek,2,flying
usum,trumbeak,1,normal
usum,trumbeak,2,flying
usum,toucannon,1,normal
usum,toucannon,2,flying
usum,yungoos,1,normal
usum,gumshoos,1,normal
usum,gumshoos-totem,1,normal
usum,grubbin,1,bug
usum,charjabug,1,bug
usum,charjabug,2,electric
usum,vikavolt,1,bug
usum,vikavolt,2,electric
usum,vikavolt-totem,1,bug
usum,vikavolt-totem,2,electric
usum,crabrawler,1,fighting
usum,crabominable,1,fighting
usum,crabominable,2,ice
usum,oricorio-baile-style,1,fire
usum,oricorio-baile-style,2,flying
usum,oricorio-pom-pom-style,1,electric
usum,oricorio-pom-pom-style,2,flying
usum,oricorio-pau-style,1,psychic
usum,oricorio-pau-style,2,flying
usum,oricorio-sensu-style,1,ghost
usum,oricorio-sensu-style,2,flying
usum,cutiefly,1,bug
usum,cutiefly,2,fairy
usum,ribombee,1,bug
usum,ribombee,2,fairy
usum,ribombee-totem,1,bug
usum,ribombee-totem,2,fairy
usum,rockruff,1,rock
usum,rockruff-own-tempo,1,rock
usum,lycanroc-midday-form,1,rock
usum,lycanroc-midnight-form,1,rock
usum,lycanroc-dusk-form,1,rock
usum,wishiwashi-solo-form,1,water
usum,wishiwashi-school-form,1,water
usum,mareanie,1,poison
usum,mareanie,2,water
usum,toxapex,1,poison
usum,toxapex,2,water
usum,mudbray,1,ground
usum,mudsdale,1,ground
usum,dewpider,1,water
usum,dewpider,2,bug
usum,araquanid,1,water
usum,araquanid,2,bug
usum,araquanid-totem,1,water
usum,araquanid-totem,2,bug
usum,fomantis,1,grass
usum,lurantis,1,grass
usum,lurantis-totem,1,grass
usum,morelull,1,grass
usum,morelull,2,fairy
usum,shiinotic,1,grass
usum,shiinotic,2,fairy
usum,salandit,1,poison
usum,salandit,2,fire
usum,salazzle,1,poison
usum,salazzle,2,fire
usum,salazzle-totem,1,poison
usum,salazzle-totem,2,fire
usum,stufful,1,normal
usum,stufful,2,fighting
usum,bewear,1,normal
usum,bewear,2,fighting
usum,bounsweet,1,grass
usum,steenee,1,grass
usum,tsareena,1,grass
usum,comfey,1,fairy
usum,oranguru,1,normal
usum,oranguru,2,psychic
usum,passimian,1,fighting
usum,wimpod,1,bug
usum,wimpod,2,water
usum,golisopod,1,bug
usum,golisopod,2,water
usum,sandygast,1,ghost
usum,sandygast,2,ground
usum,palossand,1,ghost
usum,palossand,2,ground
usum,pyukumuku,1,water
usum,type-null,1,normal
usum,silvally-type-normal,1,normal
usum,silvally-type-fighting,1,normal
usum,silvally-type-flying,1,normal
usum,silvally-type-poison,1,normal
usum,silvally-type-ground,1,normal
usum,silvally-type-rock,1,normal
usum,silvally-type-bug,1,normal
usum,silvally-type-ghost,1,normal
usum,silvally-type-steel,1,normal
usum,silvally-type-fire,1,normal
usum,silvally-type-water,1,normal
usum,silvally-type-grass,1,normal
usum,silvally-type-electric,1,normal
usum,silvally-type-psychic,1,normal
usum,silvally-type-ice,1,normal
usum,silvally-type-dragon,1,normal
usum,silvally-type-dark,1,normal
usum,silvally-type-fairy,1,normal
usum,minior-red-meteor,1,rock
usum,minior-red-meteor,2,flying
usum,minior-orange-meteor,1,rock
usum,minior-orange-meteor,2,flying
usum,minior-yellow-meteor,1,rock
usum,minior-yellow-meteor,2,flying
usum,minior-green-meteor,1,rock
usum,minior-green-meteor,2,flying
usum,minior-blue-meteor,1,rock
usum,minior-blue-meteor,2,flying
usum,minior-indigo-meteor,1,rock
usum,minior-indigo-meteor,2,flying
usum,minior-violet-meteor,1,rock
usum,minior-violet-meteor,2,flying
usum,minior-red-core,1,rock
usum,minior-red-core,2,flying
usum,minior-orange-core,1,rock
usum,minior-orange-core,2,flying
usum,minior-yellow-core,1,rock
usum,minior-yellow-core,2,flying
usum,minior-green-core,1,rock
usum,minior-green-core,2,flying
usum,minior-blue-core,1,rock
usum,minior-blue-core,2,flying
usum,minior-indigo-core,1,rock
usum,minior-indigo-core,2,flying
usum,minior-violet-core,1,rock
usum,minior-violet-core,2,flying
usum,komala,1,normal
usum,turtonator,1,fire
usum,turtonator,2,dragon
usum,togedemaru,1,electric
usum,togedemaru,2,steel
usum,togedemaru-totem,1,electric
usum,togedemaru-totem,2,steel
usum,mimikyu-disguised-form,1,ghost
usum,mimikyu-disguised-form,2,fairy
usum,mimikyu-busted-form,1,ghost
usum,mimikyu-busted-form,2,fairy
usum,mimikyu-totem-disguised-form,1,ghost
usum,mimikyu-totem-disguised-form,2,fairy
usum,mimikyu-totem-busted-form,1,ghost
usum,mimikyu-totem-busted-form,2,fairy
usum,bruxish,1,water
usum,bruxish,2,psychic
usum,drampa,1,normal
usum,drampa,2,dragon
usum,dhelmise,1,ghost
usum,dhelmise,2,grass
usum,jangmo-o,1,dragon
usum,hakamo-o,1,dragon
usum,hakamo-o,2,fighting
usum,kommo-o,1,dragon
usum,kommo-o,2,fighting
usum,kommo-o-totem,1,dragon
usum,kommo-o-totem,2,fighting
usum,tapu-koko,1,electric
usum,tapu-koko,2,fairy
usum,tapu-lele,1,psychic
usum,tapu-lele,2,fairy
usum,tapu-bulu,1,grass
usum,tapu-bulu,2,fairy
usum,tapu-fini,1,water
usum,tapu-fini,2,fairy
usum,cosmog,1,psychic
usum,cosmoem,1,psychic
usum,solgaleo,1,psychic
usum,solgaleo,2,steel
usum,lunala,1,psychic
usum,lunala,2,ghost
usum,nihilego,1,rock
usum,nihilego,2,poison
usum,buzzwole,1,bug
usum,buzzwole,2,fighting
usum,pheromosa,1,bug
usum,pheromosa,2,fighting
usum,xurkitree,1,electric
usum,celesteela,1,steel
usum,celesteela,2,flying
usum,kartana,1,grass
usum,kartana,2,steel
usum,guzzlord,1,dark
usum,guzzlord,2,dragon
usum,necrozma,1,psychic
usum,necrozma-dusk-mane,1,psychic
usum,necrozma-dusk-mane,2,steel
usum,necrozma-dawn-wings,1,psychic
usum,necrozma-dawn-wings,2,ghost
usum,necrozma-ultra,1,psychic
usum,necrozma-ultra,2,dragon
usum,magearna,1,steel
usum,magearna,2,fairy
usum,magearna-original-color,1,steel
usum,magearna-original-color,2,fairy
usum,marshadow,1,fighting
usum,marshadow,2,ghost
usum,poipole,1,poison
usum,naganadel,1,poison
usum,naganadel,2,dragon
usum,stakataka,1,rock
usum,stakataka,2,steel
usum,blacephalon,1,fire
usum,blacephalon,2,ghost
usum,zeraora,1,electric
lgpe,bulbasaur,1,grass
lgpe,bulbasaur,2,poison
lgpe,ivysaur,1,grass
lgpe,ivysaur,2,poison
lgpe,venusaur,1,grass
lgpe,venusaur,2,poison
lgpe,venusaur-mega,1,grass
lgpe,venusaur-mega,2,poison
lgpe,charmander,1,fire
lgpe,charmeleon,1,fire
lgpe,charizard,1,fire
lgpe,charizard,2,flying
lgpe,charizard-mega-x,1,fire
lgpe,charizard-mega-x,2,dragon
lgpe,charizard-mega-y,1,fire
lgpe,charizard-mega-y,2,flying
lgpe,squirtle,1,water
lgpe,wartortle,1,water
lgpe,blastoise,1,water
lgpe,blastoise-mega,1,water
lgpe,caterpie,1,bug
lgpe,metapod,1,bug
lgpe,butterfree,1,bug
lgpe,butterfree,2,flying
lgpe,weedle,1,bug
lgpe,weedle,2,poison
lgpe,kakuna,1,bug
lgpe,kakuna,2,poison
lgpe,beedrill,1,bug
lgpe,beedrill,2,poison
lgpe,beedrill-mega,1,bug
lgpe,beedrill-mega,2,poison
lgpe,pidgey,1,normal
lgpe,pidgey,2,flying
lgpe,pidgeotto,1,normal
lgpe,pidgeotto,2,flying
lgpe,pidgeot,1,normal
lgpe,pidgeot,2,flying
lgpe,pidgeot-mega,1,normal
lgpe,pidgeot-mega,2,flying
lgpe,rattata,1,normal
lgpe,rattata-alolan-form,1,dark
lgpe,rattata-alolan-form,2,normal
lgpe,raticate,1,normal
lgpe,raticate-alolan-form,1,dark
lgpe,raticate-alolan-form,2,normal
lgpe,spearow,1,normal
lgpe,spearow,2,flying
lgpe,fearow,1,normal
lgpe,fearow,2,flying
lgpe,ekans,1,poison
lgpe,arbok,1,poison
lgpe,pikachu,1,electric
lgpe,pikachu-partner,1,electric
lgpe,raichu,1,electric
lgpe,raichu-alolan-form,1,electric
lgpe,raichu-alolan-form,2,psychic
lgpe,sandshrew,1,ground
lgpe,sandshrew-alolan-form,1,ice
lgpe,sandshrew-alolan-form,2,steel
lgpe,sandslash,1,ground
lgpe,sandslash-alolan-form,1,ice
lgpe,sandslash-alolan-form,2,steel
lgpe,nidoran-f,1,poison
lgpe,nidorina,1,poison
lgpe,nidoqueen,1,poison
lgpe,nidoqueen,2,ground
lgpe,nidoran-m,1,poison
lgpe,nidorino,1,poison
lgpe,nidoking,1,poison
lgpe,nidoking,2,ground
lgpe,clefairy,1,fairy
lgpe,clefable,1,fairy
lgpe,vulpix,1,fire
lgpe,vulpix-alolan-form,1,ice
lgpe,ninetales,1,fire
lgpe,ninetales-alolan-form,1,ice
lgpe,ninetales-alolan-form,2,fairy
lgpe,jigglypuff,1,normal
lgpe,jigglypuff,2,fairy
lgpe,wigglytuff,1,normal
lgpe,wigglytuff,2,fairy
lgpe,zubat,1,poison
lgpe,zubat,2,flying
lgpe,golbat,1,poison
lgpe,golbat,2,flying
lgpe,oddish,1,grass
lgpe,oddish,2,poison
lgpe,gloom,1,grass
lgpe,gloom,2,poison
lgpe,vileplume,1,grass
lgpe,vileplume,2,poison
lgpe,paras,1,bug
lgpe,paras,2,grass
lgpe,parasect,1,bug
lgpe,parasect,2,grass
lgpe,venonat,1,bug
lgpe,venonat,2,poison
lgpe,venomoth,1,bug
lgpe,venomoth,2,poison
lgpe,diglett,1,ground
lgpe,diglett-alolan-form,1,ground
lgpe,diglett-alolan-form,2,steel
lgpe,dugtrio,1,ground
lgpe,dugtrio-alolan-form,1,ground
lgpe,dugtrio-alolan-form,2,steel
lgpe,meowth,1,normal
lgpe,meowth-alolan-form,1,dark
lgpe,persian,1,normal
lgpe,persian-alolan-form,1,dark
lgpe,psyduck,1,water
lgpe,golduck,1,water
lgpe,mankey,1,fighting
lgpe,primeape,1,fighting
lgpe,growlithe,1,fire
lgpe,arcanine,1,fire
lgpe,poliwag,1,water
lgpe,poliwhirl,1,water
lgpe,poliwrath,1,water
lgpe,poliwrath,2,fighting
lgpe,abra,1,psychic
lgpe,kadabra,1,psychic
lgpe,alakazam,1,psychic
lgpe,alakazam-mega,1,psychic
lgpe,machop,1,fighting
lgpe,machoke,1,fighting
lgpe,machamp,1,fighting
lgpe,bellsprout,1,grass
lgpe,bellsprout,2,poison
lgpe,weepinbell,1,grass
lgpe,weepinbell,2,poison
lgpe,victreebel,1,grass
lgpe,victreebel,2,poison
lgpe,tentacool,1,water
lgpe,tentacool,2,poison
lgpe,tentacruel,1,water
lgpe,tentacruel,2,poison
lgpe,geodude,1,rock
lgpe,geodude,2,ground
lgpe,geodude-alolan-form,1,rock
lgpe,geodude-alolan-form,2,electric
lgpe,graveler,1,rock
lgpe,graveler,2,ground
lgpe,graveler-alolan-form,1,rock
lgpe,graveler-alolan-form,2,electric
lgpe,golem,1,rock
lgpe,golem,2,ground
lgpe,golem-alolan-form,1,rock
lgpe,golem-alolan-form,2,electric
lgpe,ponyta,1,fire
lgpe,rapidash,1,fire
lgpe,slowpoke,1,water
lgpe,slowpoke,2,psychic
lgpe,slowbro,1,water
lgpe,slowbro,2,psychic
lgpe,slowbro-mega,1,water
lgpe,slowbro-mega,2,psychic
lgpe,magnemite,1,electric
lgpe,magnemite,2,steel
lgpe,magneton,1,electric
lgpe,magneton,2,steel
lgpe,farfetchd,1,normal
lgpe,farfetchd,2,flying
lgpe,doduo,1,normal
lgpe,doduo,2,flying
lgpe,dodrio,1,normal
lgpe,dodrio,2,flying
lgpe,seel,1,water
lgpe,dewgong,1,water
lgpe,dewgong,2,ice
lgpe,grimer,1,poison
lgpe,grimer-alolan-form,1,poison
lgpe,grimer-alolan-form,2,dark
lgpe,muk,1,poison
lgpe,muk-alolan-form,1,poison
lgpe,muk-alolan-form,2,dark
lgpe,shellder,1,water
lgpe,cloyster,1,water
lgpe,cloyster,2,ice
lgpe,gastly,1,ghost
lgpe,gastly,2,poison
lgpe,haunter,1,ghost
lgpe,haunter,2,poison
lgpe,gengar,1,ghost
lgpe,gengar,2,poison
lgpe,gengar-mega,1,ghost
lgpe,gengar-mega,2,poison
lgpe,onix,1,rock
lgpe,onix,2,ground
lgpe,drowzee,1,psychic
lgpe,hypno,1,psychic
lgpe,krabby,1,water
lgpe,kingler,1,water
lgpe,voltorb,1,electric
lgpe,electrode,1,electric
lgpe,exeggcute,1,grass
lgpe,exeggcute,2,psychic
lgpe,exeggutor,1,grass
lgpe,exeggutor,2,psychic
lgpe,exeggutor-alolan-form,1,grass
lgpe,exeggutor-alolan-form,2,dragon
lgpe,cubone,1,ground
lgpe,marowak,1,ground
lgpe,marowak-alolan-form,1,fire
lgpe,marowak-alolan-form,2,ghost
lgpe,hitmonlee,1,fighting
lgpe,hitmonchan,1,fighting
lgpe,lickitung,1,normal
lgpe,koffing,1,poison
lgpe,weezing,1,poison
lgpe,rhyhorn,1,ground
lgpe,rhyhorn,2,rock
lgpe,rhydon,1,ground
lgpe,rhydon,2,rock
lgpe,chansey,1,normal
lgpe,tangela,1,grass
lgpe,kangaskhan,1,normal
lgpe,kangaskhan-mega,1,normal
lgpe,horsea,1,water
lgpe,seadra,1,water
lgpe,goldeen,1,water
lgpe,seaking,1,water
lgpe,staryu,1,water
lgpe,starmie,1,water
lgpe,starmie,2,psychic
lgpe,mr-mime,1,psychic
lgpe,mr-mime,2,fairy
lgpe,scyther,1,bug
lgpe,scyther,2,flying
lgpe,jynx,1,ice
lgpe,jynx,2,psychic
lgpe,electabuzz,1,electric
lgpe,magmar,1,fire
lgpe,pinsir,1,bug
lgpe,pinsir-mega,1,bug
lgpe,pinsir-mega,2,flying
lgpe,tauros,1,normal
lgpe,magikarp,1,water
lgpe,gyarados,1,water
lgpe,gyarados,2,flying
lgpe,gyarados-mega,1,water
lgpe,gyarados-mega,2,dark
lgpe,lapras,1,water
lgpe,lapras,2,ice
lgpe,ditto,1,normal
lgpe,eevee,1,normal
lgpe,eevee-partner,1,normal
lgpe,vaporeon,1,water
lgpe,jolteon,1,electric
lgpe,flareon,1,fire
lgpe,porygon,1,normal
lgpe,omanyte,1,rock
lgpe,omanyte,2,water
lgpe,omastar,1,rock
lgpe,omastar,2,water
lgpe,kabuto,1,rock
lgpe,kabuto,2,water
lgpe,kabutops,1,rock
lgpe,kabutops,2,water
lgpe,aerodactyl,1,rock
lgpe,aerodactyl,2,flying
lgpe,aerodactyl-mega,1,rock
lgpe,aerodactyl-mega,2,flying
lgpe,snorlax,1,normal
lgpe,articuno,1,ice
lgpe,articuno,2,flying
lgpe,zapdos,1,electric
lgpe,zapdos,2,flying
lgpe,moltres,1,fire
lgpe,moltres,2,flying
lgpe,dratini,1,dragon
lgpe,dragonair,1,dragon
lgpe,dragonite,1,dragon
lgpe,dragonite,2,flying
lgpe,mewtwo,1,psychic
lgpe,mewtwo-mega-x,1,psychic
lgpe,mewtwo-mega-x,2,fighting
lgpe,mewtwo-mega-y,1,psychic
lgpe,mew,1,psychic
lgpe,meltan,1,steel
lgpe,melmetal,1,steel
ss,bulbasaur,1,grass
ss,bulbasaur,2,poison
ss,ivysaur,1,grass
ss,ivysaur,2,poison
ss,venusaur,1,grass
ss,venusaur,2,poison
ss,charmander,1,fire
ss,charmeleon,1,fire
ss,charizard,1,fire
ss,charizard,2,flying
ss,squirtle,1,water
ss,wartortle,1,water
ss,blastoise,1,water
ss,caterpie,1,bug
ss,metapod,1,bug
ss,butterfree,1,bug
ss,butterfree,2,flying
ss,pikachu,1,electric
ss,pikachu-original-cap,1,electric
ss,pikachu-hoenn-cap,1,electric
ss,pikachu-sinnoh-cap,1,electric
ss,pikachu-unova-cap,1,electric
ss,pikachu-kalos-cap,1,electric
ss,pikachu-alola-cap,1,electric
ss,pikachu-partner-cap,1,electric
ss,pikachu-world-cap,1,electric
ss,raichu,1,electric
ss,raichu-alolan-form,1,electric
ss,raichu-alolan-form,2,psychic
ss,sandshrew,1,ground
ss,sandshrew-alolan-form,1,ice
ss,sandshrew-alolan-form,2,steel
ss,sandslash,1,ground
ss,sandslash-alolan-form,1,ice
ss,sandslash-alolan-form,2,steel
ss,nidoran-f,1,poison
ss,nidorina,1,poison
ss,nidoqueen,1,poison
ss,nidoqueen,2,ground
ss,nidoran-m,1,poison
ss,nidorino,1,poison
ss,nidoking,1,poison
ss,nidoking,2,ground
ss,clefairy,1,fairy
ss,clefable,1,fairy
ss,vulpix,1,fire
ss,vulpix-alolan-form,1,ice
ss,ninetales,1,fire
ss,ninetales-alolan-form,1,ice
ss,ninetales-alolan-form,2,fairy
ss,jigglypuff,1,normal
ss,jigglypuff,2,fairy
ss,wigglytuff,1,normal
ss,wigglytuff,2,fairy
ss,zubat,1,poison
ss,zubat,2,flying
ss,golbat,1,poison
ss,golbat,2,flying
ss,oddish,1,grass
ss,oddish,2,poison
ss,gloom,1,grass
ss,gloom,2,poison
ss,vileplume,1,grass
ss,vileplume,2,poison
ss,diglett,1,ground
ss,diglett-alolan-form,1,ground
ss,diglett-alolan-form,2,steel
ss,dugtrio,1,ground
ss,dugtrio-alolan-form,1,ground
ss,dugtrio-alolan-form,2,steel
ss,meowth,1,normal
ss,meowth-alolan-form,1,dark
ss,meowth-galarian-form,1,steel
ss,persian,1,normal
ss,persian-alolan-form,1,dark
ss,psyduck,1,water
ss,golduck,1,water
ss,growlithe,1,fire
ss,arcanine,1,fire
ss,poliwag,1,water
ss,poliwhirl,1,water
ss,poliwrath,1,water
ss,poliwrath,2,fighting
ss,abra,1,psychic
ss,kadabra,1,psychic
ss,alakazam,1,psychic
ss,machop,1,fighting
ss,machoke,1,fighting
ss,machamp,1,fighting
ss,tentacool,1,water
ss,tentacool,2,poison
ss,tentacruel,1,water
ss,tentacruel,2,poison
ss,ponyta,1,fire
ss,ponyta-galarian-form,1,psychic
ss,rapidash,1,fire
ss,rapidash-galarian-form,1,psychic
ss,rapidash-galarian-form,2,fairy
ss,slowpoke,1,water
ss,slowpoke,2,psychic
ss,slowpoke-galarian-form,1,psychic
ss,slowbro,1,water
ss,slowbro,2,psychic
ss,slowbro-galarian-form,1,poison
ss,slowbro-galarian-form,2,psychic
ss,magnemite,1,electric
ss,magnemite,2,steel
ss,magneton,1,electric
ss,magneton,2,steel
ss,farfetchd,1,normal
ss,farfetchd,2,flying
ss,farfetchd-galarian-form,1,fighting
ss,shellder,1,water
ss,cloyster,1,water
ss,cloyster,2,ice
ss,gastly,1,ghost
ss,gastly,2,poison
ss,haunter,1,ghost
ss,haunter,2,poison
ss,gengar,1,ghost
ss,gengar,2,poison
ss,onix,1,rock
ss,onix,2,ground
ss,krabby,1,water
ss,kingler,1,water
ss,exeggcute,1,grass
ss,exeggcute,2,psychic
ss,exeggutor,1,grass
ss,exeggutor,2,psychic
ss,exeggutor-alolan-form,1,grass
ss,exeggutor-alolan-form,2,dragon
ss,cubone,1,ground
ss,marowak,1,ground
ss,marowak-alolan-form,1,fire
ss,marowak-alolan-form,2,ghost
ss,hitmonlee,1,fighting
ss,hitmonchan,1,fighting
ss,lickitung,1,normal
ss,koffing,1,poison
ss,weezing,1,poison
ss,weezing-galarian-form,1,poison
ss,weezing-galarian-form,2,fairy
ss,rhyhorn,1,ground
ss,rhyhorn,2,rock
ss,rhydon,1,ground
ss,rhydon,2,rock
ss,chansey,1,normal
ss,tangela,1,grass
ss,kangaskhan,1,normal
ss,horsea,1,water
ss,seadra,1,water
ss,goldeen,1,water
ss,seaking,1,water
ss,staryu,1,water
ss,starmie,1,water
ss,starmie,2,psychic
ss,mr-mime,1,psychic
ss,mr-mime,2,fairy
ss,mr-mime-galarian-form,1,ice
ss,mr-mime-galarian-form,2,psychic
ss,scyther,1,bug
ss,scyther,2,flying
ss,jynx,1,ice
ss,jynx,2,psychic
ss,electabuzz,1,electric
ss,magmar,1,fire
ss,pinsir,1,bug
ss,tauros,1,normal
ss,magikarp,1,water
ss,gyarados,1,water
ss,gyarados,2,flying
ss,lapras,1,water
ss,lapras,2,ice
ss,ditto,1,normal
ss,eevee,1,normal
ss,vaporeon,1,water
ss,jolteon,1,electric
ss,flareon,1,fire
ss,porygon,1,normal
ss,omanyte,1,rock
ss,omanyte,2,water
ss,omastar,1,rock
ss,omastar,2,water
ss,kabuto,1,rock
ss,kabuto,2,water
ss,kabutops,1,rock
ss,kabutops,2,water
ss,aerodactyl,1,rock
ss,aerodactyl,2,flying
ss,snorlax,1,normal
ss,articuno,1,ice
ss,articuno,2,flying
ss,articuno-galarian-form,1,psychic
ss,articuno-galarian-form,2,flying
ss,zapdos,1,electric
ss,zapdos,2,flying
ss,zapdos-galarian-form,1,fighting
ss,zapdos-galarian-form,2,flying
ss,moltres,1,fire
ss,moltres,2,flying
ss,moltres-galarian-form,1,dark
ss,moltres-galarian-form,2,flying
ss,dratini,1,dragon
ss,dragonair,1,dragon
ss,dragonite,1,dragon
ss,dragonite,2,flying
ss,mewtwo,1,psychic
ss,mew,1,psychic
ss,hoothoot,1,normal
ss,hoothoot,2,flying
ss,noctowl,1,normal
ss,noctowl,2,flying
ss,crobat,1,poison
ss,crobat,2,flying
ss,chinchou,1,water
ss,chinchou,2,electric
ss,lanturn,1,water
ss,lanturn,2,electric
ss,pichu,1,electric
ss,cleffa,1,fairy
ss,igglybuff,1,normal
ss,igglybuff,2,fairy
ss,togepi,1,fairy
ss,togetic,1,fairy
ss,togetic,2,flying
ss,natu,1,psychic
ss,natu,2,flying
ss,xatu,1,psychic
ss,xatu,2,flying
ss,bellossom,1,grass
ss,marill,1,water
ss,marill,2,fairy
ss,azumarill,1,water
ss,azumarill,2,fairy
ss,sudowoodo,1,rock
ss,politoed,1,water
ss,wooper,1,water
ss,wooper,2,ground
ss,quagsire,1,water
ss,quagsire,2,ground
ss,espeon,1,psychic
ss,umbreon,1,dark
ss,slowking,1,water
ss,slowking,2,psychic
ss,slowking-galarian-form,1,poison
ss,slowking-galarian-form,2,psychic
ss,wobbuffet,1,psychic
ss,dunsparce,1,normal
ss,steelix,1,steel
ss,steelix,2,ground
ss,qwilfish,1,water
ss,qwilfish,2,poison
ss,scizor,1,bug
ss,scizor,2,steel
ss,shuckle,1,bug
ss,shuckle,2,rock
ss,heracross,1,bug
ss,heracross,2,fighting
ss,sneasel,1,dark
ss,sneasel,2,ice
ss,swinub,1,ice
ss,swinub,2,ground
ss,piloswine,1,ice
ss,piloswine,2,ground
ss,corsola,1,water
ss,corsola,2,rock
ss,corsola-galarian-form,1,ghost
ss,remoraid,1,water
ss,octillery,1,water
ss,delibird,1,ice
ss,delibird,2,flying
ss,mantine,1,water
ss,mantine,2,flying
ss,skarmory,1,steel
ss,skarmory,2,flying
ss,kingdra,1,water
ss,kingdra,2,dragon
ss,porygon2,1,normal
ss,tyrogue,1,fighting
ss,hitmontop,1,fighting
ss,smoochum,1,ice
ss,smoochum,2,psychic
ss,elekid,1,electric
ss,magby,1,fire
ss,miltank,1,normal
ss,blissey,1,normal
ss,raikou,1,electric
ss,entei,1,fire
ss,suicune,1,water
ss,larvitar,1,rock
ss,larvitar,2,ground
ss,pupitar,1,rock
ss,pupitar,2,ground
ss,tyranitar,1,rock
ss,tyranitar,2,dark
ss,lugia,1,psychic
ss,lugia,2,flying
ss,ho-oh,1,fire
ss,ho-oh,2,flying
ss,celebi,1,psychic
ss,celebi,2,grass
ss,treecko,1,grass
ss,grovyle,1,grass
ss,sceptile,1,grass
ss,torchic,1,fire
ss,combusken,1,fire
ss,combusken,2,fighting
ss,blaziken,1,fire
ss,blaziken,2,fighting
ss,mudkip,1,water
ss,marshtomp,1,water
ss,marshtomp,2,ground
ss,swampert,1,water
ss,swampert,2,ground
ss,zigzagoon,1,normal
ss,zigzagoon-galarian-form,1,dark
ss,zigzagoon-galarian-form,2,normal
ss,linoone,1,normal
ss,linoone-galarian-form,1,dark
ss,linoone-galarian-form,2,normal
ss,lotad,1,water
ss,lotad,2,grass
ss,lombre,1,water
ss,lombre,2,grass
ss,ludicolo,1,water
ss,ludicolo,2,grass
ss,seedot,1,grass
ss,nuzleaf,1,grass
ss,nuzleaf,2,dark
ss,shiftry,1,grass
ss,shiftry,2,dark
ss,wingull,1,water
ss,wingull,2,flying
ss,pelipper,1,water
ss,pelipper,2,flying
ss,ralts,1,psychic
ss,ralts,2,fairy
ss,kirlia,1,psychic
ss,kirlia,2,fairy
ss,gardevoir,1,psychic
ss,gardevoir,2,fairy
ss,nincada,1,bug
ss,nincada,2,ground
ss,ninjask,1,bug
ss,ninjask,2,flying
ss,shedinja,1,bug
ss,shedinja,2,ghost
ss,whismur,1,normal
ss,loudred,1,normal
ss,exploud,1,normal
ss,azurill,1,normal
ss,azurill,2,fairy
ss,sableye,1,dark
ss,sableye,2,ghost
ss,mawile,1,steel
ss,mawile,2,fairy
ss,aron,1,steel
ss,aron,2,rock
ss,lairon,1,steel
ss,lairon,2,rock
ss,aggron,1,steel
ss,aggron,2,rock
ss,electrike,1,electric
ss,manectric,1,electric
ss,roselia,1,grass
ss,roselia,2,poison
ss,carvanha,1,water
ss,carvanha,2,dark
ss,sharpedo,1,water
ss,sharpedo,2,dark
ss,wailmer,1,water
ss,wailord,1,water
ss,torkoal,1,fire
ss,trapinch,1,ground
ss,vibrava,1,ground
ss,vibrava,2,dragon
ss,flygon,1,ground
ss,flygon,2,dragon
ss,swablu,1,normal
ss,swablu,2,flying
ss,altaria,1,dragon
ss,altaria,2,flying
ss,lunatone,1,rock
ss,lunatone,2,psychic
ss,solrock,1,rock
ss,solrock,2,psychic
ss,barboach,1,water
ss,barboach,2,ground
ss,whiscash,1,water
ss,whiscash,2,ground
ss,corphish,1,water
ss,crawdaunt,1,water
ss,crawdaunt,2,dark
ss,baltoy,1,ground
ss,baltoy,2,psychic
ss,claydol,1,ground
ss,claydol,2,psychic
ss,lileep,1,rock
ss,lileep,2,grass
ss,cradily,1,rock
ss,cradily,2,grass
ss,anorith,1,rock
ss,anorith,2,bug
ss,armaldo,1,rock
ss,armaldo,2,bug
ss,feebas,1,water
ss,milotic,1,water
ss,duskull,1,ghost
ss,dusclops,1,ghost
ss,absol,1,dark
ss,wynaut,1,psychic
ss,snorunt,1,ice
ss,glalie,1,ice
ss,spheal,1,ice
ss,spheal,2,water
ss,sealeo,1,ice
ss,sealeo,2,water
ss,walrein,1,ice
ss,walrein,2,water
ss,relicanth,1,water
ss,relicanth,2,rock
ss,bagon,1,dragon
ss,shelgon,1,dragon
ss,salamence,1,dragon
ss,salamence,2,flying
ss,beldum,1,steel
ss,beldum,2,psychic
ss,metang,1,steel
ss,metang,2,psychic
ss,metagross,1,steel
ss,metagross,2,psychic
ss,regirock,1,rock
ss,regice,1,ice
ss,registeel,1,steel
ss,latias,1,dragon
ss,latias,2,psychic
ss,latios,1,dragon
ss,latios,2,psychic
ss,kyogre,1,water
ss,groudon,1,ground
ss,rayquaza,1,dragon
ss,rayquaza,2,flying
ss,jirachi,1,steel
ss,jirachi,2,psychic
ss,shinx,1,electric
ss,luxio,1,electric
ss,luxray,1,electric
ss,budew,1,grass
ss,budew,2,poison
ss,roserade,1,grass
ss,roserade,2,poison
ss,combee,1,bug
ss,combee,2,flying
ss,vespiquen,1,bug
ss,vespiquen,2,flying
ss,cherubi,1,grass
ss,cherrim-overcast-form,1,grass
ss,cherrim-sunshine-form,1,grass
ss,shellos-west-sea,1,water
ss,shellos-east-sea,1,water
ss,gastrodon-west-sea,1,water
ss,gastrodon-west-sea,2,ground
ss,gastrodon-east-sea,1,water
